Tiempo	Ca	Cb	Cc	Cd	P_Estimador	q	qc	T	T0	Tc	Tc0
282.5833333333389	0.07703600000000001	3.274085	1.115497	0.266691	2811.578144	1.063428	12.991712	26.544189000000003	16.046143	17.327881	15.924072
282.6666666666722	0.07709400000000001	3.2744470000000003	1.1151209999999998	0.266669	2813.558523	1.060645	14.253024	26.544189000000003	15.95459	17.755126999999998	15.893555
282.7500000000055	0.077016	3.274897	1.114776	0.26665500000000003	2837.856278	1.0625	14.201391000000001	26.605225	15.985107000000001	17.419434	15.985107000000001
282.8333333333388	0.077343	3.275085	1.1143379999999998	0.266617	2801.8878170000003	1.0884770000000001	13.603928	26.452637	15.95459	17.358398	15.985107000000001
282.91666666667214	0.07728099999999999	3.275545	1.1139649999999999	0.266604	2799.9802670000004	1.059717	13.736697	26.422119	16.07666	17.327881	15.924072
283.00000000000546	0.077549	3.275795	1.113508	0.266574	2782.267584	1.066211	12.453257	26.452637	16.046143	17.480469	15.924072
283.0833333333388	0.077225	3.27641	1.1132030000000002	0.266581	2892.643073	1.07085	12.453257	26.879883000000003	15.924072	17.358398	15.985107000000001
283.16666666667214	0.07624199999999999	3.2773519999999996	1.11317	0.26661799999999997	2759.8294960000003	1.071777	12.969584	26.422119	16.07666	17.724609	15.771484
283.2500000000054	0.077026	3.2772059999999996	1.112684	0.266542	2785.337036	1.068066	12.541769	26.055908	15.83252	17.388916000000002	15.95459
283.3333333333387	0.077192	3.2774900000000002	1.112292	0.266513	2790.7972800000002	1.061572	14.002237	26.422119	15.985107000000001	17.358398	15.893555
283.4166666666721	0.077093	3.2779339999999997	1.1119709999999998	0.26650100000000004	2807.5560760000003	1.044873	14.039117999999998	26.513671999999996	16.046143	17.572021	15.924072
283.5000000000053	0.077275	3.2782120000000003	1.111569	0.266472	2806.929039	1.069922	13.9211	26.391602000000002	16.015625	17.388916000000002	15.83252
283.5833333333386	0.07746900000000001	3.278493	1.1111469999999999	0.266445	2793.416518	1.074561	12.984335	26.513671999999996	16.015625	17.297363	15.985107000000001
283.666666666672	0.07759500000000001	3.2788269999999997	1.110723	0.266427	2804.222201	1.065283	13.434277999999999	26.422119	16.046143	17.327881	15.985107000000001
283.7500000000053	0.077447	3.2793330000000003	1.110364	0.266428	2907.616481	1.064355	13.183489999999999	26.422119	15.985107000000001	17.327881	16.168213
283.8333333333386	0.077424	3.27975	1.11	0.266413	2778.9956429999997	1.0671389999999998	13.375269	26.361084	16.107178	17.388916000000002	16.015625
283.91666666667186	0.077654	3.2800160000000003	1.109557	0.266387	2786.488932	1.064355	13.795706	26.330565999999997	15.985107000000001	17.327881	15.95459
284.0000000000053	0.077681	3.280418	1.1091520000000001	0.266375	2794.0714120000002	1.0625	14.061245999999999	26.361084	16.046143	17.358398	15.924072
284.0833333333385	0.07774400000000001	3.2808	1.108732	0.266362	2789.568956	1.061572	13.48591	26.361084	16.107178	17.358398	16.015625
284.1666666666718	0.077763	3.281172	1.108358	0.266353	2777.07294	1.071777	12.954831	26.300048999999998	16.07666	17.297363	15.95459
284.2500000000052	0.07793	3.2814970000000003	1.1079	0.266337	2789.1268210000003	1.080127	13.249875	26.300048999999998	16.046143	17.236328	16.015625
284.3333333333385	0.07811599999999999	3.281815	1.107428	0.26632	2749.1636719999997	1.071777	13.183489999999999	26.300048999999998	16.07666	17.358398	15.893555
284.4166666666718	0.077898	3.282374	1.107071	0.266328	2768.498814	1.0578610000000002	13.028592	26.269531	16.107178	17.297363	15.95459
284.5000000000051	0.078264	3.2825830000000003	1.1065399999999999	0.266307	2813.499681	1.078272	12.910574	26.269531	16.07666	17.297363	15.893555
284.58333333333843	0.078419	3.2829550000000003	1.106023	0.266302	2805.274796	1.059717	12.851564999999999	26.300048999999998	15.985107000000001	17.358398	15.863037
284.66666666667174	0.078434	3.28341	1.1055409999999999	0.266307	2785.95923	1.05415	13.109729000000002	26.330565999999997	16.07666	17.449951000000002	15.95459
284.75000000000506	0.078686	3.2837339999999995	1.104975	0.266302	2814.134477	1.055078	12.866318	26.055908	16.07666	17.266845999999997	15.985107000000001
284.8333333333384	0.078733	3.2841910000000003	1.1044530000000001	0.266311	2815.744577	1.068066	12.954831	26.300048999999998	16.07666	17.205810999999997	15.893555
284.9166666666717	0.078413	3.284865	1.1040450000000002	0.266339	2845.661485	1.068994	12.940078999999999	26.483154	16.046143	17.358398	15.863037
285.000000000005	0.078528	3.2852589999999995	1.103537	0.266338	2836.0517489999997	1.058789	13.065472999999999	26.269531	16.07666	17.358398	15.893555
285.0833333333383	0.07849099999999999	3.285761	1.103054	0.266347	2801.514288	1.032812	13.249875	26.269531	16.046143	17.388916000000002	15.908813499999999
285.16666666667163	0.078691	3.2860949999999995	1.102533	0.266341	2808.06952	1.07085	13.190866	26.269531	15.985107000000001	17.388916000000002	15.83252
285.25000000000495	0.07877200000000001	3.286513	1.102025	0.266345	2810.775315	1.056006	12.31311	26.208496	16.07666	17.266845999999997	15.863037
285.33333333333826	0.078872	3.286929	1.101499	0.26635	2780.926687	1.063428	12.822061999999999	26.269531	16.198729999999998	17.236328	15.95459
285.41666666667163	0.078847	3.287413	1.101016	0.266362	2780.212199	1.07085	13.021215	26.116943	16.168213	17.327881	15.95459
285.5000000000049	0.078838	3.287893	1.100524	0.266373	2793.236237	1.066211	13.603928	26.269531	15.985107000000001	17.266845999999997	15.893555
285.5833333333382	0.079057	3.288242	1.099962	0.266369	2773.920331	1.074561	12.150836	26.055908	16.107178	17.236328	15.893555
285.66666666667146	0.079282	3.2886010000000003	1.0993709999999999	0.266373	2787.79245	1.07085	13.153985999999998	26.086426	16.07666	17.419434	15.893555
285.75000000000483	0.079238	3.289129	1.098849	0.266392	2793.086727	1.069922	13.094975999999999	26.147461	15.95459	17.053223000000003	15.985107000000001
285.83333333333815	0.078931	3.2898129999999997	1.0984120000000002	0.266422	2783.374206	1.050439	12.718796000000001	26.086426	16.046143	17.266845999999997	15.924072
285.91666666667146	0.078672	3.2904150000000003	1.098024	0.266444	2775.1659600000003	1.060645	12.88107	26.177979	16.07666	17.785645000000002	15.924072
286.00000000000483	0.079059	3.290635	1.097445	0.26643	2781.032627	1.0625	13.176114000000002	26.086426	16.107178	17.358398	15.924072
286.08333333333815	0.07923	3.290997	1.0969	0.266437	2793.210887	1.056934	13.648184	26.116943	16.137695	17.297363	15.863037
286.16666666667135	0.07886	3.291675	1.0965120000000002	0.26647600000000005	2923.3865960000003	1.066211	13.272003	26.147461	16.046143	17.327881	15.863037
286.2500000000047	0.079053	3.292011	1.0959860000000001	0.266475	2761.329459	1.061572	12.903198	26.086426	16.07666	17.266845999999997	15.863037
286.33333333333803	0.079261	3.292359	1.095428	0.26647600000000005	2781.213293	1.051367	13.168737	26.055908	16.107178	17.358398	15.95459
286.4166666666713	0.079261	3.292828	1.094927	0.266492	2794.5394969999998	1.059717	12.976958999999999	25.994873000000002	16.137695	17.297363	15.893555
286.5000000000046	0.079233	3.2933209999999997	1.0944260000000001	0.26650999999999997	2780.515107	1.0365229999999999	12.224597	26.116943	16.137695	17.327881	15.95459
286.58333333333803	0.079086	3.293876	1.093975	0.266532	2795.743086	1.0578610000000002	13.500662	26.147461	16.046143	17.358398	15.985107000000001
